id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,quartier
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,80.0,4.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,80.0,4.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,80.0,4.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,80.0,4.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,80.0,4.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,80.0,4.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,80.0,4.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
